Nr,Sample,area [µm$^2$],volume[µm$^3$],extent,solidity,ch_0_PCA_1,ch_0_PCA_2,ch_0_PCA_3,ch_0_PCA_4,ch_0_PCA_5,ch_0_PCA_6
0,210,6256.400390625,16000,0.5299417064122947,0.6045949214026602,1.965036763836371,2.186989557716782,0.49526774118399564,-1.2770331885577333,1.0626276331742244,2.360974385238453
0,216,6483.5390625,19648,0.6173956762192057,0.7240566037735849,1.8136568315989103,0.833345784538069,0.5064604951372829,0.14919018897523406,0.8726629342205737,0.1384458467758916
0,229,7621.169921875,23712,0.5588235294117647,0.6788822721026111,2.003402974668545,1.0997447260580673,1.030406816852969,-0.3832171928207148,-0.15851694737632613,2.646371896357909
0,232,5551.8896484375,15008,0.6130718954248366,0.696362286562732,1.7574679059554879,1.9906306373111826,0.7400819736517624,-0.905432101075647,1.2532265866196095,0.7417572446589035
0,234,7297.63720703125,21408,0.6246498599439776,0.7425083240843507,1.8498991740215989,0.3242617976275307,0.27870741250591463,0.027115628963325363,1.2726768573055751,-0.6556262929885653
0,246,7825.212890625,20416,0.48114630467571645,0.5383966244725739,2.0414272800275866,2.0736451664794466,0.5090867355374588,-0.9598552063926431,-0.36538152833971704,3.455186912091614
0,249,7737.18408203125,24080,0.5674962292609351,0.6721750781598929,1.9141022137181083,1.732386585339946,1.3791978462228556,-0.34769403777787306,0.44305137341142753,2.758929388634886
0,260,6498.86328125,15440,0.5154914529914529,0.6035021888680425,2.029745997591525,2.3778260841361503,0.11762369404752798,-0.6627502828705965,1.0618043440545666,0.7866311814984658
0,283,7887.02783203125,27072,0.6380090497737556,0.742756804214223,1.8036177782197984,1.4631667214455895,1.7899173941481659,0.463623590732675,0.3118079930400322,2.3709877117394633
0,293,7763.1591796875,28192,0.7350855235711306,0.8164967562557924,1.6671502094853696,0.9510116789617485,1.976564935451505,0.963841122502764,0.8434939126080636,0.5494071024334933
0,296,7079.837890625,21392,0.5577805590321235,0.6923873640600725,1.8024015430912446,1.8499209422544416,1.4868845772842816,-0.4355228457839583,0.28152457239626605,2.2770783053244608
0,303,7493.75048828125,26112,0.64,0.805528134254689,1.6109591912370147,0.8962711220310684,1.9075704612785664,0.6020833725534973,1.0681974616563537,-0.18431476626099585
0,320,6400.623046875,20640,0.6485671191553545,0.7696897374701671,1.634238015617827,1.6652701771698581,1.673157864630415,-0.32109249989368105,0.7269575622525934,0.8523931557632762
0,326,6766.345703125,19904,0.580765639589169,0.7036199095022625,1.8582717582519106,1.0309306186155294,0.7455572913186921,-0.24934638795868852,0.8212402974061483,0.7971711132265755
0,34,6223.74755859375,21616,0.71595124536301,0.8761348897535668,-0.17966040467016486,-0.6022731963758705,1.5791277062860887,0.84192283392408,0.8856773964972257,0.3447799218803882
0,359,7155.009765625,22240,0.5798915310805173,0.7315789473684211,1.8692947527647716,0.7152708092719707,0.9676369619884216,0.19225911612803318,0.7632637889947518,0.4663264015804423
0,37,6434.98828125,23168,0.6760037348272643,0.8712394705174489,1.0569439725760694,0.7201113691866378,2.309707712853093,1.156330502753581,0.4691050109843447,-1.5073327808198589
0,399,7699.2490234375,27600,0.6764705882352942,0.8531157270029673,1.4298794587785604,0.10356583005344495,1.5824455751029811,1.572268864448344,0.6963290426990754,-1.530237425177426
0,427,7707.95166015625,29552,0.6964555052790347,0.8791051880057116,1.501552231206412,-0.057039341443147804,1.8526761557597304,1.8121895959083378,0.6902013107846724,-1.1466347784538193
0,429,7912.86328125,26752,0.6304675716440422,0.7388422448077773,1.7950478205474145,1.4501028758676435,1.959950224205933,0.14749628605369308,0.3903250954514522,2.5130198051744377
0,435,7436.3779296875,23680,0.5808477237048666,0.7088122605363985,1.8855700908479298,1.5976081910113216,1.3528201255531722,-0.16907986739640105,0.7734627733037885,2.084003635723183
0,440,8196.3388671875,27232,0.6417797888386124,0.7406440382941688,1.2529621620342801,-0.8052967603736223,0.14397607119877298,1.2882501491601734,1.5560049609250548,2.099245059366749
0,451,7295.90673828125,22864,0.5388386123680241,0.6428250112460638,1.5238631448802369,-0.47349387360069584,1.1663353535706458,0.11003164931056064,-0.12481651740616304,-0.36139584357502935
0,453,7473.47265625,22288,0.52526395173454,0.7046029337379869,1.850576504337927,1.3842409777606033,0.6816582716743783,0.1433083952329627,1.2856880615935158,-0.2690966371870773
0,458,7786.62939453125,25600,0.6675010429703796,0.7329363261566652,1.8879154996124843,1.6432346660194925,1.3182564338989633,0.23163099076289792,0.7059426870236002,1.5832752074798693
0,462,7904.3232421875,27248,0.6683673469387755,0.7837091578462955,1.809040916869703,0.17077380651131355,1.0594527457203267,1.1713398626496843,1.04970533268406,-0.3776386343749303
0,464,7774.91845703125,25824,0.6085972850678733,0.721824686940966,1.8426712807268977,1.8115943779097656,1.753765173936064,-0.20555988147941912,0.9414634653542115,1.7581218540787795
0,473,7661.5966796875,23584,0.5558069381598794,0.7470856563608718,1.716420400809008,1.6135952661548758,0.8269896549658644,0.7507108404385552,1.505457183324854,-0.940142613847145
0,489,6831.6044921875,19264,0.5647279549718575,0.6967592592592593,1.8584348381668678,2.246970482326104,0.7913243142943824,-0.4079733601460102,1.0818432206528787,0.611740678881116
0,51,7734.52783203125,27152,0.6654901960784314,0.7763037511436414,1.819914385059608,0.6601674671177958,1.3921076835672963,0.5287032388928454,0.9759773985450936,1.0885560499939777
0,519,7360.8671875,25120,0.6563545150501672,0.8202716823406478,1.4409720636829508,0.9775102892162119,1.7290081008668827,0.995772630785099,1.2870171950658236,-1.635564784188834
0,524,7777.6123046875,22160,0.5778055903212349,0.6511518570756935,1.9545486493283053,1.8328211316841938,1.0629349471213272,-1.0644549425104768,0.9209072928644705,2.003149184393934
0,526,7876.03515625,26704,0.6293363499245852,0.7398049645390071,1.8382862375981508,1.269342261281508,1.7745290205961788,-0.026532901492936665,-0.0967593661776213,2.6938798880299792
0,527,6338.3642578125,18704,0.4887123745819398,0.7198275862068966,1.1387648517360023,0.3417442641230143,1.1544075757681933,0.37391426531163735,0.2199713707090194,-1.833108362099269
0,542,6979.9150390625,22528,0.7078934137757668,0.8253223915592028,0.7283333618278945,-1.0270966167162707,0.7594337210102577,0.8925572352978071,0.5667401797849494,-0.16902376626951093
0,56,7621.6591796875,25760,0.6716729244889446,0.7509328358208955,1.9257236645282274,0.38001356898688504,1.0026732107292338,0.6202935793030256,0.44501395200276533,1.4405565666317344
0,577,7398.4150390625,24576,0.6028257456828885,0.8025078369905956,1.6053852113197211,1.2871326318814225,1.5438392430676773,0.649348708850379,1.5729601818879204,-0.714991259774462
0,582,6305.904296875,20480,0.6783253842077371,0.7781155015197568,1.7135026716648525,0.8676640645344602,1.0352510035121676,0.2558483697965473,0.8663603310204936,0.1952769917356617
0,596,7325.228515625,24304,0.6337088026700042,0.7587412587412588,1.78741282293013,0.9841382796841672,1.3615051524075041,0.3398543793379608,0.17914799359828745,1.7698133288667905
0,603,6921.203125,19776,0.49459783913565425,0.7754077791718946,1.54693975851933,0.60020769739429,0.28055989541293347,0.37769688995636147,0.6151800009694298,-1.0629282896106587
0,612,6783.1416015625,21376,0.6237161531279178,0.7344694887300715,1.782573188917372,1.3994431091865938,1.528830811570391,-0.3928180026026245,0.37402932096263564,1.8584463839864644
0,63,8045.8017578125,27920,0.6579939668174962,0.8483228001944579,0.7174703238646322,-0.7624509276998181,1.7058779484629811,1.811831992617361,0.16473478150789245,-0.461599275547484
0,68,7495.734375,18240,0.4298642533936652,0.5102954341987467,2.057073989226229,2.4543802076896752,0.371350780008669,-1.3256762051358293,0.4180064213620616,3.2164611610913703
0,69,6786.0830078125,24288,0.7631975867269984,0.8556933483652762,1.4454962143950663,0.40318381785410257,1.6582675183200177,0.8773419970780864,1.0221850172592561,-0.9956911658159399
0,75,6589.630859375,21872,0.638188608776844,0.8036449147560258,1.6261519147689,0.145496720178973,0.828076243768906,0.7263682499084222,0.8182240260325913,-0.7618540960010086
0,81,6940.208984375,23392,0.6825396825396826,0.8344748858447488,1.4552611627303063,-0.05376812005071388,1.05547081090689,1.2440506375904514,1.3398117057788823,-1.4294342345020494
0,88,7502.14453125,24064,0.6274509803921569,0.719273075083692,1.9401266928057028,0.9694221064964841,1.0637572071627939,-0.11617845653397303,0.30709377701216123,1.9872474587643592
0,95,6439.40478515625,22848,0.7567567567567568,0.8520286396181385,1.530690934394791,-0.1965750251630989,1.1384879745851166,1.097985312751259,0.515512405310083,-0.7283877221425692
1,102,3040.542724609375,7856,0.8022875816993464,0.881508078994614,-0.7716116566444798,2.1745705836155467,-1.4337987660156406,-0.18060063206202592,-0.6794318433524517,0.7452455751336577
1,104,3204.25439453125,8848,0.542156862745098,0.8132352941176471,-0.7339568310842379,2.3864957716085047,-1.3646079417909287,-0.1312969133356516,0.15585738609456642,0.2000791101544433
1,105,3981.77978515625,12464,0.47732843137254904,0.8106139438085328,-0.9375846103908776,1.4588555957164564,-0.5926747149865437,0.08208846474758888,-0.4300394540330133,-0.5908252035770867
1,112,3127.76904296875,8976,0.6470588235294118,0.8373134328358209,-0.8740755776818642,2.4538541477779794,-1.0675881188705125,-0.404832961452641,0.05713557427476366,0.0003652883108035343
1,113,4079.020751953125,13104,0.47231833910034604,0.8340122199592668,-0.9464061873554852,1.1203422838965906,-0.6379889709850698,0.22047773233619475,-0.40928172831317633,-0.6127878944154851
1,124,3024.65234375,8080,0.5824682814302191,0.8198051948051948,-0.7383112829832894,2.445440234480639,-1.4313460126909712,-0.18190613340311035,-0.3716612033249849,0.7266863964782563
1,128,3627.9658203125,11920,0.7688338493292054,0.8932853717026379,-0.9583507763975034,1.2204475138218724,-0.43339095129698557,0.25498559930995346,-0.6779570297413522,-0.41691793294709256
1,134,4503.88134765625,14672,0.42810457516339867,0.8306159420289855,-0.9489709464288517,1.1079960813184488,-0.47115399171496153,0.3075396912426543,-0.2999089656373392,-0.9043187073171721
1,14,3117.69970703125,9280,0.8123249299719888,0.9119496855345912,-0.8898351061673724,2.4785779623154833,-1.0057426152229314,0.1627932502881615,-0.08709113795599563,-0.038212859779921976
1,152,3593.45849609375,10624,0.5918003565062389,0.7784290738569754,-0.7642230649070346,1.7973472732146092,-1.4009236090727772,0.5505280440855909,-0.14111525412952253,0.10622985247999679
1,174,3162.25439453125,8512,0.6136101499423299,0.7846607669616519,-0.7806076756277851,1.9720155327162407,-1.545526633351678,-0.015398416438216263,-0.16516820515333777,0.20045752272466524
1,177,3887.060791015625,12304,0.519945909398242,0.8277717976318623,-0.9545108582328494,1.5764256789952709,-0.585409880834365,0.09532195061542702,-0.42720379749130144,-0.7073508381172834
1,184,3113.535400390625,8720,0.6286043829296425,0.8158682634730539,-0.6228414488431088,1.7726510612523572,-1.969960778754104,0.1719759271141021,-0.27554756168943656,0.9799084413121961
1,200,3464.020751953125,10784,0.6607843137254902,0.8403990024937655,-0.868351503947919,2.135040059568103,-1.0318637160368305,0.12599890996272597,-0.23170630161452518,-0.3386587706601851
1,201,4808.98828125,13536,0.3686274509803922,0.6666666666666666,-0.8708452106384855,1.3823891565466113,-0.8298788525672249,0.5712298067268426,-0.4011722228594555,-0.4432646678699928
1,205,4116.62255859375,12736,0.42183359830418654,0.8504273504273504,-0.9429182386845429,1.6036674567218896,-0.640363982627349,0.4436944683776505,-0.25248356456148063,-0.6113490450968365
1,208,3722.79443359375,12432,0.6925133689839572,0.8740157480314961,-0.9411833606947361,1.9913085590392379,-0.46496607099681087,0.6669316079077927,-0.038887570662176026,-0.8462395996688686
1,211,3463.0283203125,10496,0.5846702317290553,0.8367346938775511,-0.9103864561209987,1.93747702820875,-0.8517401262019804,-0.11769353270729592,-0.3596808510541113,-0.4390359492193908
1,224,6654.1279296875,19760,0.5152273675427618,0.6715606307775965,0.4078251278585575,-1.5078270374652334,-0.6838291585255669,-0.3439531754171979,-0.45468381890450704,0.21503551101846685
1,23,3955.973388671875,11664,0.3863275039745628,0.8091009988901221,-0.8848142155541446,2.2349778344177924,-0.9587363278204766,0.624732932113494,-0.30866835474554616,-0.08190353620313226
1,231,3569.8017578125,10928,0.6087344028520499,0.847394540942928,-0.9161252229141558,2.050969819323774,-0.7864768696078487,0.1440639246276341,-0.12770354942205125,-0.36724095855003075
1,24,5610.8984375,16656,0.48599439775910364,0.6252252252252253,0.06147782619755984,-1.3949955151537394,-1.0231863170795987,-0.37135284567862853,-0.04804503136946144,0.9852968313247628
1,248,3851.17041015625,12368,0.5613652868554829,0.8128286014721346,-0.8833434716212542,1.2746621741501476,-1.0415777568261817,0.7952014544840901,-0.5305087762681505,-0.15271613630243003
1,251,3959.040283203125,12576,0.36694677871148457,0.5357873210633947,-1.0081986497560544,1.6772510056781607,-0.12996951844285853,0.4881217797917713,-0.3306882406570849,-0.5779665068026874
1,269,3650.520751953125,10976,0.49818445896877267,0.827503015681544,-0.8203398930094009,1.8750917567471006,-1.3577986740595391,0.3409133179108897,-0.11141417464604193,-0.2352973231718766
1,270,2956.65234375,7536,0.5432525951557093,0.8248686514886164,-0.6469941678353427,2.8075867502478338,-1.5969955205748827,-0.42903804748143237,0.021127033851745917,0.9399418672268043
1,276,3050.65234375,8288,0.5974625144175317,0.8576158940397351,-0.7826347659943907,2.152032590822468,-1.5241936430376108,-0.3010162220120939,-0.3541252722785605,0.5615943067618787
1,290,3446.918701171875,10016,0.5579322638146168,0.8291390728476821,-0.8988162138278756,1.8138437831205851,-0.9372107315935153,0.05465238301845224,-0.5780215801008115,0.1302475015377786
1,3,3997.506103515625,11712,0.38791732909379967,0.8061674008810573,-0.8418538834599769,1.562168856413967,-1.307962791685652,0.40319895701675096,-0.33347080564939585,-0.13416402832813276
1,309,3514.75439453125,10032,0.4553376906318083,0.8090322580645162,-0.8761990239253465,1.9865016711803434,-1.07222929691148,0.16797177804129032,-0.5056596644270173,0.08305797762421918
1,310,3021.645263671875,8336,0.8513071895424836,0.8890784982935154,-0.7830298215905221,2.342275875528157,-1.5089979702737562,-0.12452203442960995,-0.42880814763804637,0.8535752638390455
1,315,3888.013427734375,11856,0.4540441176470588,0.8536866359447005,-0.9571350266685457,2.0891513574675877,-0.6911020106615814,0.3174902782749071,-0.37912311234297014,-0.4045790610987883
1,345,3854.246826171875,11728,0.4491421568627451,0.8415614236509759,-0.9328289884805265,1.7802780526114501,-0.8085550339234279,0.4124462242869821,-0.45381461920306043,-0.3853182971968355
1,351,3972.013427734375,12528,0.4797794117647059,0.8483206933911159,-0.9563280159525249,1.7769575427548696,-0.5475116119272726,0.71989221739291,-0.575471279084989,-0.37299363504856
1,355,4149.615234375,13280,0.4649859943977591,0.83,-0.9007882042491309,1.5293112531946473,-0.7978058582154295,0.780990656514445,-0.3577949531705321,-0.593232572294925
1,357,3953.239990234375,12800,0.5228758169934641,0.8658008658008658,-0.9837350354083143,1.586142886479922,-0.2897157889118735,0.5653794313368528,-0.21235964243532857,-0.8808107857064152
1,358,3188.418701171875,9248,0.6666666666666666,0.869172932330827,-0.8629679126911547,2.3528474010993046,-1.125020127730662,-0.0003599397788661993,-0.25338249717310035,0.18569661823287145
1,366,3093.53564453125,8560,0.6170703575547867,0.7867647058823529,-0.624300299004649,1.6474328087525856,-2.0686604934014876,-0.4876834195261155,-0.04969433751409617,0.7181285335645103
1,382,3125.809326171875,9696,0.9901960784313726,0.9967105263157895,-0.8939950710948764,2.4960252524827236,-0.990898743698722,0.26630815559106696,0.013881616568675741,-0.23508488428784274
1,394,3689.998779296875,10832,0.5309803921568628,0.6866125760649088,-0.6507911793493023,0.5924324139442017,-1.8271655506286306,0.8288628313526449,-0.521740057052695,0.5060865583616319
1,397,3914.732421875,11472,0.4016806722689076,0.8065241844769404,-0.8837917423376178,1.8338495395036696,-1.1555435296536758,0.5056340747175744,-0.20131893294999031,-0.2352021686326053
1,398,2888.92626953125,7872,0.803921568627451,0.8961748633879781,-0.6330237471519298,1.7273256775741876,-1.9315005386019664,0.04010540899895941,-0.14493665447504006,0.6880170553409097
1,40,3277.53564453125,10032,0.7231833910034602,0.8732590529247911,-0.9218488663502298,2.265151006882006,-0.7477222964830588,0.20853339034739948,-0.27676858031723467,-0.2874767830460897
1,406,3503.911376953125,10752,0.5989304812834224,0.7896592244418331,-0.6877436907519136,0.9413312523195462,-1.8859130216943083,0.49707242288713105,-0.516863279394496,0.3514825931848002
1,408,3146.54296875,8704,0.6274509803921569,0.8023598820058997,-0.621969193760238,0.9251219758907139,-2.171577556756302,-0.2433044909692043,-0.3084132963298662,0.6943347102600349
1,416,3849.404052734375,12496,0.5671750181554103,0.8677777777777778,-0.9793994432765208,1.2835566240207044,-0.27834874355935446,0.38048353598230417,-0.5640888280154746,-0.3355923817066148
1,443,3854.787109375,11168,0.40253748558246827,0.7807606263982103,-0.7080963290339418,1.0489992100818264,-1.6982647763944845,0.2144082808429182,-0.11498515633500057,0.021765206095902014
1,447,3939.0205078125,11984,0.43194925028835063,0.8257993384785005,-0.8379906922875772,1.4377200398012842,-1.0939984373893419,0.6511089387624287,-0.38612264167324345,-0.19739357244807512
1,450,3552.63037109375,10544,0.6460784313725491,0.806609547123623,-0.8594135885673716,1.8344763514885507,-0.9802188895024863,0.5114725119333514,0.06410567082497479,-0.5187946944684071
1,454,2828.04296875,7456,0.761437908496732,0.8710280373831776,-0.6185491975368057,1.7855147508804197,-2.076970999037725,-0.5573543493094546,-0.06878852439986188,0.8810213603291958
1,455,3827.90380859375,11024,0.3973471741637832,0.8049065420560748,-0.8169502784964435,1.917194224152958,-1.3063911180426275,0.28896644107167263,-0.234764512879662,-0.06275117227910987
1,59,3965.73974609375,11600,0.41810841983852365,0.7958287596048299,-0.8885257520012034,2.1174501462945714,-0.9815485083533753,0.6457443965128896,-0.41249538360020893,-0.014352611591911717
1,6,3655.513671875,11296,0.6292335115864528,0.838479809976247,-0.8826899680374605,2.45056522830102,-0.923453422345893,0.556840191418381,-0.16321944904888688,-0.05105078979494511
1,67,4990.736328125,12624,0.5729847494553377,0.6373182552504039,-0.8496992181937455,1.004870341729861,-0.6187710389442875,-0.009253293099911578,-0.9016342453755052,0.23338730734187496
1,70,4773.21337890625,14816,0.5674019607843137,0.6941529235382309,-0.7458066996073562,1.1792413654467022,-0.330399011096048,1.1817053887314963,-0.21354629141745335,0.2394153675832136
1,72,2966.81640625,8144,0.8316993464052288,0.8671209540034072,-0.6225450440154056,1.7074130234627614,-2.0876155226832918,-0.4169222162967427,0.005803698851483932,0.7624381990002091
1,77,3738.122802734375,11008,0.4496732026143791,0.8259303721488596,-0.8563590136919557,1.8961809836341639,-1.140597509311542,0.23867811503597988,-0.24075430128525113,-0.2687835378518152
1,78,3998.013427734375,12736,0.4877450980392157,0.8105906313645621,-0.8965438338536463,1.2625890953146948,-0.9275619758443273,0.6638777401475952,-0.33686852113980076,-0.5099083828096821
1,8,3065.64501953125,8688,0.7098039215686275,0.8646496815286624,-0.6447333594937734,1.809372332605726,-1.9116729690646195,0.05620454603933751,-0.172982229518579,0.6449936839010815
1,99,3702.2470703125,10512,0.4025735294117647,0.8041615667074663,-0.8930552109925097,2.012878219270601,-1.0696593759256015,0.004475191032014977,-0.2276189699401919,-0.25848548148170014
2,109,5500.73486328125,15248,0.5090811965811965,0.6514012303485988,1.1920485579384212,-0.11901018433327404,-0.32818254256009105,0.8322570406096859,-2.164157344324257,-0.8568372967505791
2,117,7932.18115234375,25328,0.6617892976588629,0.7610576923076923,-0.7309501942292465,-0.09287956082651234,1.2684567802399238,2.6598309784781162,-0.45295985761455076,1.4242398777380902
2,120,6733.99365234375,23952,0.5644796380090498,0.7028169014084507,1.5951699313376062,-0.12244756460359545,0.12944392884223102,2.149509751658378,-0.9073427264526249,-0.7729203811889653
2,122,5666.9130859375,16544,0.4827264239028945,0.6118343195266273,-0.729842678752225,0.3237077883516873,-0.7411036357575363,1.2304914216725498,-0.7285778978605654,0.3298276578648313
2,143,6342.7451171875,18640,0.5895748987854251,0.7112332112332113,-0.6886573788058252,0.2949945215429411,0.6600482808186476,1.4622234006342554,-0.2722156194982249,1.5129564366310286
2,159,7170.97314453125,21168,0.6205440900562852,0.7132075471698113,-0.6473746145466537,-0.08263515643920527,0.420419910914574,1.9694099442711197,0.2665297385882057,1.450550116748159
2,16,6556.1318359375,18384,0.48035117056856186,0.6444195176668536,0.6963781198976912,-1.2422632286524538,-0.9212637292602118,1.2251649158163262,-1.0589763692704763,0.20799945690007374
2,161,7752.265625,24528,0.5780542986425339,0.6883700044903458,-0.09614496573420452,-1.1657057458321147,-0.8547976250536866,2.5182655555037274,0.5532308033485493,1.3547476687644697
2,171,7132.6337890625,23152,0.604933110367893,0.7512980269989615,-0.8365351821787897,0.20990347536166745,1.4502786240386814,2.039795696717174,-0.6765095042654224,0.7903458728667943
2,178,7007.107421875,16304,0.42511472674176054,0.6157099697885197,1.9608089770779125,1.0603223794335694,-0.5352894394097945,-0.5552555381123976,-0.2931861949332152,0.6426613104160374
2,180,4216.00927734375,11696,0.5308641975308642,0.6550179211469535,-0.47872803660777447,0.6627794284344559,-2.0251828963776757,1.0591248962392248,-0.3721375077204659,0.941734784112362
2,187,7338.146484375,24208,0.5705128205128205,0.6934005499541704,-0.5606260276547844,-0.6404205301100335,0.024101675914839544,2.698442236035348,-0.3359018158788957,1.5094787973380612
2,189,6502.369140625,21008,0.6158536585365854,0.7447532614861032,-0.4585462794237463,-0.7839928852361165,0.7492779214109782,1.8407736007043733,-0.9844654048923143,1.5161836790210192
2,190,6373.19775390625,19728,0.5143929912390488,0.6643318965517241,-0.7536585037230128,0.29388246954224917,0.33641852734406863,1.022816106859172,-0.9152649643876051,0.5320628878873086
2,199,6256.875,18608,0.6212606837606838,0.7305276381909548,-0.6606121900102742,-0.6952662254567612,0.5269748826650632,0.9084754221982544,-0.8979030753091287,1.6028945535573695
2,213,7200.509765625,23904,0.5633484162895928,0.7189605389797883,-0.6406919088968769,-1.1922523999548156,0.16912277973931517,1.6017927191230945,-0.7901225066207962,0.7487418509384
2,220,8170.9658203125,25056,0.5904977375565611,0.6141176470588235,-0.3699465825914131,-0.41716616629833253,-1.1378762356828866,3.042266710416588,0.4634990282887496,1.5822599952420175
2,233,6454.49951171875,21280,0.5548602419691281,0.7189189189189189,0.553173242578503,-0.9046182864537361,-1.0349596014422675,2.445425283735737,-0.34745250610723655,-0.534362967253757
2,25,8076.9306640625,26352,0.6210407239819005,0.7142237640936687,-0.5387521391392037,-0.2987594834212522,0.4613249628832409,3.396779490523423,0.358411228985584,1.3503774147689591
2,252,6173.650390625,18976,0.49581939799331104,0.6417748917748918,-0.8249455487152219,0.9203125756960892,0.04715254432328332,1.8318025204021793,-0.8846355654465399,0.6086011045830616
2,253,7768.216796875,25344,0.5972850678733032,0.7249427917620137,-0.4327572291721294,-1.3454868923195815,-0.2087970174484295,2.1977903305714253,0.7883323776338891,1.5279640735307198
2,262,6278.5263671875,17424,0.43577430972388953,0.5899241603466956,1.7115191313777844,0.15670583085554637,-0.7474087796972338,-0.6720426587032573,-0.3720730240706809,-1.6530953652425902
2,268,5323.6396484375,15520,0.4549718574108818,0.6323337679269883,1.1334524343985954,-0.5520994048407823,-0.8952145517648926,1.8704205764841724,-1.2937346140702797,-0.30534941888430733
2,277,7790.45068359375,25664,0.6418567426970788,0.7429365446966189,-0.2962692494503579,-1.3530068983083166,-0.30870374771229653,2.3831785075153578,0.07155035193526017,1.1018563311457974
2,28,7094.27734375,24368,0.5742835595776772,0.6780943900267141,1.2676777990927186,-0.8418523762004483,-0.7093824244091235,2.740828356108374,-1.0471808937148996,-1.1339994903905097
2,308,7224.310546875,23824,0.5839215686274509,0.6740606609325487,-0.16658143009970802,-1.5977381807773892,-0.8864354004331617,2.45643175763874,-0.12610743141425276,1.2606836524359026
2,317,7021.572265625,22368,0.5594237695078031,0.6934523809523809,-0.04949429950701816,-1.637113106001414,-1.166877142415426,2.3040067502649326,0.08131720232794212,1.4289204713900336
2,318,6708.19580078125,18352,0.4325037707390649,0.5813482007095793,-0.7237188849542515,-0.06674422408144659,0.32326795059756724,-0.3168377628539141,-1.7215136822465216,0.761041061417194
2,325,7063.5732421875,24160,0.5693815987933635,0.7291163689039112,-0.31556044128176947,-1.1648692715242137,-0.5443807211472806,2.857490362069167,0.38816435239636177,0.708517858692435
2,339,7214.72265625,23856,0.5622171945701357,0.6902777777777778,-0.27822173128908756,-1.437313034139912,-0.7109659373027281,2.048900862441635,-0.19137450690562358,0.9892501726708056
2,347,7520.251953125,23104,0.5444947209653092,0.667900092506938,0.11048176482295238,-1.0443562496813648,-0.6320385157360073,2.29475805258937,-0.8521972510805124,0.6308394616253734
2,360,6154.47900390625,18576,0.43778280542986425,0.5905391658189216,-0.7871900682087435,1.3880263468662273,-0.5411318288024399,1.8515811885405884,0.08407226103993655,0.2835667757486025
2,365,6771.57373046875,21824,0.5690446391322487,0.672915638875185,0.18385420428672083,-1.5870132258467882,-1.3594426764023098,2.1174318283491904,0.46133240580969037,1.6226204359964984
2,375,7546.5771484375,24832,0.5852187028657617,0.7497584541062802,-0.3581503159570951,-1.36544662141702,-0.0392801042019274,2.0501393492887243,-0.06241124424162078,1.0148139041127273
2,378,7061.064453125,21664,0.5105580693815988,0.6347866854195968,1.0918676815512298,-0.22984338318208253,-0.4669569853250011,2.2113983310976404,-0.767430417783964,-1.1035035573827094
2,381,6681.23828125,22800,0.5944931163954944,0.7855567805953694,0.3573969163842279,-0.9406923401863807,-0.0417516381738773,2.000918524803903,-0.7522334898227963,-1.0142508100648018
